Temperature_C,convConstant
1128.5285285285286,2693237.689413082
1129.7297297297298,2719656.7649484705
1130.930930930931,2746284.678548014
1132.132132132132,2773122.6285522194
1133.3333333333335,2800171.8168818206
1134.5345345345345,2827433.4490296915
1135.7357357357357,2854908.734052844
1136.936936936937,2882598.884564172
1138.1381381381382,2910505.1167242047
1139.3393393393394,2938628.650232754
1140.5405405405404,2966970.7083204426
1141.7417417417419,2995532.517740176
1142.9429429429429,3024315.3087584963
1144.1441441441443,3053320.3151469002
1145.3453453453453,3082548.7741729775
1146.5465465465466,3112001.9265915765
1147.7477477477478,3141681.0166357853
1148.948948948949,3171587.292007861
1150.1501501501502,3201722.0038701314
1151.3513513513512,3232086.406835663
1152.5525525525527,3262681.75895902
1153.7537537537537,3293509.3217268
1154.954954954955,3324570.3600481483
1156.1561561561562,3355866.142245211
1157.3573573573574,3387397.9400434215
1158.5585585585586,3419167.0285617555
1159.7597597597596,3451174.6863029287
1160.960960960961,3483422.1951434663
1162.162162162162,3515910.840323668
1163.3633633633635,3548641.910437594
1164.5645645645645,3581616.6974227983
1165.7657657657658,3614836.4965502084
1166.966966966967,3648302.606413695
1168.1681681681682,3682016.3289196934
1169.3693693693695,3715978.9692767193
1170.5705705705705,3750191.8359847874
1171.771771771772,3784656.2408247916
1172.972972972973,3819373.498847698
1174.1741741741741,3854344.92836383
1175.3753753753754,3889571.8509319085
1176.5765765765766,3925055.591348123
1177.7777777777778,3960797.4776350395
1178.9789789789788,3996798.841030538
1180.1801801801803,4033061.0159765757
1181.3813813813813,4069585.3401078954
1182.5825825825827,4106373.1542407046
1183.7837837837837,4143425.802361225
1184.984984984985,4180744.631614194
1186.1861861861862,4218330.9922912875
1187.3873873873874,4256186.2378194425
1188.5885885885887,4294311.724749112
1189.7897897897897,4332708.812742554
1190.9909909909911,4371378.864561855
1192.1921921921921,4410323.246056972
1193.3933933933934,4449543.326153798
1194.5945945945946,4489040.476841991
1195.7957957957958,4528816.073162823
1196.996996996997,4568871.493196935
1198.198198198198,4609208.118052035
1199.3993993993995,4649827.331850548
1200.6006006006005,4690730.521717069
1201.801801801802,4731919.077765953
1203.003003003003,4773394.3930886295
1204.2042042042042,4815157.863741007
1205.4054054054054,4857210.888730708
1206.6066066066066,4899554.870004282
1207.8078078078079,4942191.212434348
1209.0090090090089,4985121.323806621
1210.2102102102103,5028346.614807017
1211.4114114114113,5071868.499008413
1212.6126126126128,5115688.392857742
1213.8138138138138,5159807.715662574
1215.015015015015,5204227.889577981
